gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,MonthlyCharges,Churn,Charges_Per_Tenure,TotalCharges
Female,0,Yes,30,Yes,No,DSL,One year,64.5,No,2.0806451612903225,1935.0
Female,0,No,30,Yes,No,DSL,Month-to-month,19.65,Yes,0.6338709677419354,589.5
Female,0,No,4,Yes,No,Fiber optic,Month-to-month,79.0,Yes,15.8,316.0
Female,0,No,40,Yes,Yes,Fiber optic,One year,105.95,No,2.5841463414634145,4238.0
Female,0,Yes,9,Yes,No,Fiber optic,Month-to-month,75.85,No,7.584999999999999,682.65
Female,0,Yes,17,Yes,No,Fiber optic,Month-to-month,91.85,Yes,5.102777777777778,1561.4499999999998
Female,0,No,62,No,No,DSL,Two year,43.6,No,0.692063492063492,2703.2000000000003
Male,0,No,28,Yes,No,Fiber optic,One year,91.25,No,3.146551724137931,2555.0
Female,0,No,70,Yes,Yes,DSL,Two year,89.75,No,1.2640845070422535,6282.5
Female,0,No,46,Yes,No,Fiber optic,Two year,104.4,No,2.221276595744681,4802.400000000001
Female,0,No,23,Yes,Yes,Fiber optic,Month-to-month,90.15,No,3.75625,2073.4500000000003
Male,0,Yes,47,No,No,DSL,One year,40.3,No,0.8395833333333332,1894.1
Male,0,Yes,68,Yes,No,Fiber optic,Two year,105.25,No,1.5253623188405796,7157.0
Female,1,No,60,Yes,Yes,Fiber optic,One year,106.0,Yes,1.7377049180327868,6360.0
Female,0,Yes,67,Yes,Yes,Fiber optic,Two year,104.0,No,1.5294117647058822,6968.0
Female,0,No,14,Yes,No,DSL,Month-to-month,69.65,No,4.6433333333333335,975.1000000000001
Male,0,Yes,57,Yes,Yes,Fiber optic,Month-to-month,74.3,No,1.2810344827586206,4235.099999999999
Female,0,Yes,55,Yes,Yes,Fiber optic,One year,100.9,No,1.8017857142857143,5549.5
Male,0,No,1,Yes,No,DSL,Month-to-month,20.25,No,10.125,20.25
Male,0,Yes,1,Yes,No,DSL,Month-to-month,49.9,Yes,24.95,49.9
Male,0,No,23,Yes,Yes,Fiber optic,Month-to-month,96.9,No,4.0375000000000005,2228.7000000000003
Female,0,No,13,Yes,Yes,Fiber optic,Month-to-month,100.35,Yes,7.167857142857143,1304.55
Male,0,No,47,Yes,Yes,Fiber optic,Month-to-month,104.1,No,2.1687499999999997,4892.7
Male,0,No,38,Yes,No,DSL,One year,20.1,No,0.5153846153846154,763.8000000000001
Female,1,No,38,Yes,Yes,Fiber optic,Month-to-month,74.95,Yes,1.9217948717948719,2848.1
Female,1,No,2,Yes,Yes,DSL,Month-to-month,56.55,No,18.849999999999998,113.1
Male,1,Yes,1,Yes,No,DSL,Month-to-month,49.25,Yes,24.625,49.25
Male,0,No,15,Yes,No,Fiber optic,Month-to-month,68.6,No,4.2875,1029.0
Female,0,No,26,Yes,No,Fiber optic,Month-to-month,69.05,No,2.5574074074074074,1795.3
Female,0,Yes,35,Yes,No,DSL,Two year,19.7,No,0.5472222222222222,689.5
Male,0,Yes,3,Yes,No,DSL,Month-to-month,20.05,No,5.0125,60.150000000000006
Male,0,Yes,50,Yes,Yes,Fiber optic,Month-to-month,103.7,Yes,2.033333333333333,5185.0
Male,0,No,42,Yes,Yes,Fiber optic,Month-to-month,94.4,No,2.1953488372093024,3964.8
Male,0,No,10,Yes,No,DSL,Month-to-month,54.95,No,4.995454545454546,549.5
Female,0,No,61,Yes,No,Fiber optic,One year,93.7,No,1.511290322580645,5715.7
Female,0,No,68,Yes,Yes,Fiber optic,Two year,110.25,No,1.5978260869565217,7497.0
Male,0,No,10,Yes,No,Fiber optic,One year,98.9,No,8.990909090909092,989.0
Male,0,No,65,Yes,Yes,Fiber optic,One year,89.75,Yes,1.3598484848484849,5833.75
Female,0,Yes,72,Yes,No,DSL,Two year,80.45,No,1.1020547945205479,5792.400000000001
Male,0,Yes,55,Yes,No,Fiber optic,Month-to-month,79.4,No,1.417857142857143,4367.0
Female,0,No,1,Yes,No,DSL,Month-to-month,20.3,Yes,10.15,20.3
Female,0,No,7,Yes,No,DSL,Month-to-month,62.8,No,7.85,439.59999999999997
Female,0,No,2,Yes,Yes,Fiber optic,Month-to-month,74.9,No,24.96666666666667,149.8
Female,0,No,9,Yes,No,Fiber optic,Month-to-month,74.85,No,7.484999999999999,673.65
Male,0,Yes,27,Yes,Yes,DSL,Two year,25.85,No,0.9232142857142858,697.95
Male,1,No,7,Yes,Yes,Fiber optic,Month-to-month,101.95,Yes,12.74375,713.65
Female,0,No,64,Yes,No,DSL,Two year,68.3,No,1.0507692307692307,4371.2
Male,0,No,70,No,No,DSL,Two year,48.4,No,0.6816901408450704,3388.0
Male,1,No,2,Yes,Yes,Fiber optic,Month-to-month,94.0,Yes,31.333333333333332,188.0
Male,1,No,67,Yes,No,Fiber optic,Two year,105.05,No,1.5448529411764707,7038.349999999999
Female,0,No,45,Yes,Yes,Fiber optic,Month-to-month,89.3,Yes,1.941304347826087,4018.5
Female,0,No,24,Yes,Yes,DSL,Two year,25.15,No,1.006,603.5999999999999
Male,0,Yes,4,Yes,No,DSL,Two year,19.5,No,3.9,78.0
Male,0,Yes,44,Yes,No,Fiber optic,Month-to-month,92.95,No,2.0655555555555556,4089.8
Female,0,Yes,72,Yes,No,DSL,Two year,20.7,No,0.28356164383561644,1490.3999999999999
Female,0,No,1,Yes,No,Fiber optic,Month-to-month,74.3,Yes,37.15,74.3
Male,0,No,66,Yes,No,DSL,Two year,19.35,No,0.28880597014925374,1277.1000000000001
Male,0,No,1,No,No,DSL,Month-to-month,44.65,Yes,22.325,44.65
Male,0,Yes,13,Yes,No,Fiber optic,Month-to-month,84.05,Yes,6.003571428571428,1092.6499999999999
Male,0,No,10,Yes,Yes,Fiber optic,Month-to-month,80.7,Yes,7.336363636363637,807.0
Male,1,No,65,Yes,Yes,Fiber optic,Month-to-month,104.35,No,1.581060606060606,6782.75
Male,0,Yes,1,Yes,No,DSL,Month-to-month,19.55,No,9.775,19.55
Male,0,Yes,38,Yes,No,DSL,One year,74.05,No,1.8987179487179486,2813.9
Male,0,Yes,23,No,No,DSL,Two year,40.1,No,1.6708333333333334,922.3000000000001
Female,0,No,10,Yes,No,DSL,One year,20.1,No,1.8272727272727274,201.0
Male,0,Yes,4,Yes,Yes,Fiber optic,Month-to-month,101.7,Yes,20.34,406.8
Male,0,Yes,72,Yes,Yes,DSL,Two year,83.55,No,1.1445205479452054,6015.599999999999
Female,0,No,35,Yes,No,DSL,Month-to-month,56.85,No,1.5791666666666666,1989.75
Female,0,No,1,Yes,No,DSL,Month-to-month,20.4,Yes,10.2,20.4
Female,0,Yes,58,Yes,No,DSL,Two year,19.55,No,0.3313559322033898,1133.9
Male,0,Yes,70,Yes,No,Fiber optic,One year,106.15,No,1.4950704225352114,7430.5
Male,0,Yes,38,Yes,Yes,DSL,One year,78.95,No,2.0243589743589743,3000.1
Female,0,Yes,60,No,No,DSL,Month-to-month,49.75,No,0.8155737704918032,2985.0
Male,0,No,26,Yes,Yes,Fiber optic,Month-to-month,92.4,No,3.4222222222222225,2402.4
Female,0,No,8,Yes,No,DSL,One year,58.2,No,6.466666666666667,465.6
Male,0,Yes,41,Yes,Yes,Fiber optic,One year,102.6,Yes,2.4428571428571426,4206.599999999999
Female,1,No,36,Yes,Yes,Fiber optic,Month-to-month,91.95,No,2.485135135135135,3310.2000000000003
Male,1,No,54,Yes,No,DSL,One year,65.25,No,1.1863636363636363,3523.5
Male,0,Yes,71,Yes,Yes,Fiber optic,Two year,106.0,Yes,1.4722222222222223,7526.0
Female,0,No,55,Yes,Yes,Fiber optic,Month-to-month,73.1,No,1.3053571428571427,4020.4999999999995
Female,0,No,72,Yes,Yes,DSL,Two year,59.75,No,0.8184931506849316,4302.0
Female,0,Yes,3,Yes,No,DSL,Month-to-month,55.1,Yes,13.775,165.3
Female,0,Yes,54,Yes,Yes,DSL,Two year,59.8,No,1.0872727272727272,3229.2
Male,0,Yes,72,Yes,Yes,Fiber optic,Two year,116.6,No,1.5972602739726027,8395.199999999999
Male,0,No,52,Yes,Yes,Fiber optic,Two year,109.3,No,2.0622641509433963,5683.599999999999
Female,1,No,60,Yes,Yes,Fiber optic,One year,101.4,No,1.6622950819672133,6084.0
Female,0,No,39,No,No,DSL,Month-to-month,50.65,No,1.2662499999999999,1975.35
Female,0,No,15,Yes,No,DSL,One year,56.15,No,3.509375,842.25
Male,0,No,69,Yes,Yes,Fiber optic,Two year,106.5,Yes,1.5214285714285714,7348.5
Male,0,Yes,43,Yes,No,DSL,One year,19.2,No,0.43636363636363634,825.6
Female,1,No,63,Yes,Yes,DSL,One year,83.0,No,1.296875,5229.0
Male,1,No,2,Yes,No,Fiber optic,Month-to-month,70.1,No,23.366666666666664,140.2
Female,0,Yes,72,Yes,No,Fiber optic,Two year,108.3,No,1.4835616438356165,7797.599999999999
Female,0,Yes,32,Yes,Yes,Fiber optic,Month-to-month,91.05,Yes,2.759090909090909,2913.6
Male,0,Yes,40,Yes,Yes,DSL,Two year,25.25,No,0.6158536585365854,1010.0
Female,0,No,58,No,No,DSL,One year,45.35,No,0.7686440677966102,2630.3
Male,0,No,67,No,No,DSL,Two year,43.9,No,0.6455882352941176,2941.2999999999997
Female,1,No,51,Yes,Yes,Fiber optic,Month-to-month,77.5,Yes,1.4903846153846154,3952.5
Male,0,No,31,Yes,Yes,DSL,One year,79.3,No,2.478125,2458.2999999999997
Male,1,No,69,Yes,Yes,Fiber optic,Month-to-month,84.9,No,1.2128571428571429,5858.1
Male,0,No,32,Yes,Yes,Fiber optic,One year,79.25,No,2.4015151515151514,2536.0
Female,0,No,21,Yes,No,DSL,Two year,71.05,No,3.2295454545454545,1492.05
Male,0,No,52,Yes,No,DSL,One year,53.75,No,1.0141509433962264,2795.0
Female,0,Yes,72,Yes,Yes,DSL,Two year,24.25,No,0.3321917808219178,1746.0
Female,0,No,72,No,No,DSL,Two year,54.2,Yes,0.7424657534246576,3902.4
Male,0,Yes,52,No,No,DSL,One year,44.25,No,0.8349056603773585,2301.0
Female,0,No,41,Yes,No,DSL,One year,50.05,No,1.1916666666666667,2052.0499999999997
Male,0,No,41,Yes,No,DSL,Two year,20.15,No,0.4797619047619047,826.15
Female,0,No,6,Yes,No,Fiber optic,Month-to-month,69.25,Yes,9.892857142857142,415.5
Male,0,Yes,67,Yes,Yes,DSL,One year,69.35,No,1.0198529411764705,4646.45
Female,0,Yes,16,Yes,No,DSL,Month-to-month,19.35,No,1.1382352941176472,309.6
Male,0,No,17,Yes,No,DSL,Two year,19.15,No,1.0638888888888889,325.54999999999995
Male,0,No,35,Yes,No,DSL,Month-to-month,61.0,No,1.6944444444444444,2135.0
Female,0,Yes,58,Yes,No,DSL,Two year,20.5,No,0.3474576271186441,1189.0
Male,0,No,1,Yes,No,DSL,Month-to-month,50.5,Yes,25.25,50.5
Male,0,Yes,52,No,No,DSL,Two year,50.2,No,0.9471698113207547,2610.4
Female,0,No,70,Yes,No,DSL,Two year,79.6,No,1.1211267605633801,5572.0
Female,0,Yes,19,Yes,Yes,DSL,Two year,24.9,No,1.2449999999999999,473.09999999999997
Male,1,No,1,Yes,Yes,Fiber optic,Month-to-month,74.4,Yes,37.2,74.4
Female,0,Yes,35,Yes,No,Fiber optic,Month-to-month,106.9,No,2.9694444444444446,3741.5
Female,0,No,32,Yes,Yes,Fiber optic,Month-to-month,101.35,No,3.071212121212121,3243.2
Female,0,Yes,17,Yes,No,DSL,Month-to-month,55.35,No,3.075,940.95
Female,0,Yes,67,Yes,No,DSL,One year,50.55,No,0.7433823529411764,3386.85
Female,0,No,9,Yes,No,DSL,Month-to-month,19.5,No,1.95,175.5
Male,0,Yes,31,Yes,Yes,DSL,One year,79.45,Yes,2.4828125,2462.9500000000003
Male,0,No,4,Yes,Yes,Fiber optic,Month-to-month,90.65,No,18.130000000000003,362.6
Male,1,Yes,58,Yes,Yes,Fiber optic,One year,89.85,No,1.5228813559322032,5211.299999999999
Male,0,No,60,Yes,No,DSL,One year,79.0,No,1.2950819672131149,4740.0
Male,0,No,58,Yes,Yes,Fiber optic,One year,104.65,Yes,1.773728813559322,6069.700000000001
Male,0,No,1,Yes,No,DSL,Month-to-month,19.55,No,9.775,19.55
Female,0,Yes,27,Yes,No,DSL,Two year,19.9,No,0.7107142857142856,537.3
Male,1,Yes,66,Yes,Yes,Fiber optic,One year,116.25,No,1.7350746268656716,7672.5
Male,0,No,15,Yes,Yes,Fiber optic,Month-to-month,87.75,No,5.484375,1316.25
Male,1,No,47,Yes,Yes,Fiber optic,Month-to-month,100.05,Yes,2.084375,4702.349999999999
Female,0,No,41,Yes,Yes,Fiber optic,Month-to-month,81.3,No,1.9357142857142857,3333.2999999999997
Male,0,No,59,No,No,DSL,Month-to-month,44.3,No,0.7383333333333333,2613.7
Female,0,Yes,50,Yes,No,Fiber optic,Two year,70.35,No,1.3794117647058823,3517.4999999999995
Male,0,Yes,17,No,No,DSL,One year,44.45,No,2.4694444444444446,755.6500000000001
Male,0,Yes,6,Yes,No,DSL,Month-to-month,49.15,No,7.021428571428571,294.9
Male,1,No,51,No,No,DSL,Month-to-month,29.45,No,0.5663461538461538,1501.95
Male,0,No,44,Yes,No,Fiber optic,Month-to-month,100.55,Yes,2.2344444444444442,4424.2
Male,0,No,49,Yes,No,Fiber optic,Month-to-month,85.3,No,1.706,4179.7
Male,0,No,2,Yes,No,Fiber optic,Month-to-month,95.65,Yes,31.883333333333336,191.3
Male,0,No,59,Yes,Yes,DSL,One year,69.1,No,1.1516666666666666,4076.8999999999996
Male,1,No,50,Yes,Yes,DSL,Month-to-month,70.35,No,1.3794117647058823,3517.4999999999995
Female,0,Yes,59,Yes,No,DSL,Two year,20.6,No,0.3433333333333334,1215.4
Male,0,No,18,Yes,Yes,Fiber optic,Month-to-month,74.15,No,3.9026315789473687,1334.7
Male,0,No,10,Yes,Yes,Fiber optic,Month-to-month,75.05,No,6.822727272727272,750.5
Male,0,No,14,Yes,No,DSL,One year,44.6,No,2.9733333333333336,624.4
Male,0,No,35,Yes,No,DSL,Two year,21.45,No,0.5958333333333333,750.75
Male,0,Yes,8,Yes,No,DSL,One year,43.45,No,4.827777777777778,347.6
Male,0,Yes,18,Yes,No,DSL,One year,20.05,No,1.055263157894737,360.90000000000003
Female,0,Yes,60,Yes,Yes,Fiber optic,One year,94.15,No,1.5434426229508198,5649.0
Female,0,No,1,Yes,No,Fiber optic,Month-to-month,94.4,Yes,47.2,94.4
Female,0,No,6,Yes,No,DSL,Two year,19.55,No,2.792857142857143,117.30000000000001
Female,0,Yes,19,Yes,Yes,DSL,Month-to-month,75.9,No,3.7950000000000004,1442.1000000000001
Male,0,Yes,53,Yes,Yes,DSL,One year,64.15,No,1.187962962962963,3399.9500000000003
Male,1,No,72,Yes,Yes,Fiber optic,Two year,109.55,No,1.5006849315068493,7887.599999999999
Female,0,No,60,Yes,Yes,Fiber optic,Two year,110.8,No,1.8163934426229509,6648.0
Female,0,No,1,Yes,No,DSL,Month-to-month,55.0,Yes,27.5,55.0
Female,0,Yes,13,Yes,No,DSL,Month-to-month,53.45,No,3.817857142857143,694.85
Female,0,Yes,5,Yes,No,Fiber optic,Month-to-month,69.95,No,11.658333333333333,349.75
Male,0,No,1,Yes,Yes,Fiber optic,Month-to-month,101.45,Yes,50.725,101.45
Male,0,Yes,13,Yes,No,Fiber optic,Month-to-month,97.0,No,6.928571428571429,1261.0
Male,0,No,37,Yes,Yes,DSL,One year,90.6,No,2.384210526315789,3352.2
Male,0,No,64,Yes,No,Fiber optic,Month-to-month,73.55,No,1.1315384615384616,4707.2
Female,0,No,5,Yes,Yes,DSL,Month-to-month,67.95,Yes,11.325000000000001,339.75
Female,0,No,61,Yes,Yes,Fiber optic,Two year,94.35,No,1.521774193548387,5755.349999999999
Female,0,No,1,Yes,No,Fiber optic,Month-to-month,69.5,Yes,34.75,69.5
Male,0,No,1,Yes,No,DSL,Month-to-month,18.85,Yes,9.425,18.85
Male,0,No,26,Yes,No,DSL,One year,19.4,No,0.7185185185185184,504.4
Female,0,No,1,Yes,No,Fiber optic,Month-to-month,69.2,Yes,34.6,69.2
Male,0,No,24,Yes,No,DSL,Two year,19.75,No,0.79,474.0
Male,0,No,17,No,No,DSL,One year,54.6,No,3.033333333333333,928.2
Female,0,Yes,26,No,No,DSL,Month-to-month,29.8,No,1.1037037037037036,774.8000000000001
Male,0,No,1,Yes,No,Fiber optic,Month-to-month,69.65,Yes,34.825,69.65
Male,1,No,40,Yes,Yes,Fiber optic,Month-to-month,101.85,Yes,2.4841463414634144,4074.0
Male,0,No,52,Yes,Yes,Fiber optic,Month-to-month,103.05,No,1.9443396226415093,5358.599999999999
Female,0,No,1,Yes,No,Fiber optic,Month-to-month,82.3,Yes,41.15,82.3
Male,0,No,1,Yes,No,DSL,Month-to-month,20.3,No,10.15,20.3
Female,0,No,21,No,No,DSL,Two year,35.1,No,1.5954545454545455,737.1
Female,0,No,67,Yes,Yes,Fiber optic,One year,105.7,No,1.5544117647058824,7081.900000000001
Female,0,Yes,44,Yes,No,DSL,Month-to-month,56.25,No,1.25,2475.0
Male,0,Yes,70,No,No,DSL,One year,60.35,No,0.85,4224.5
Male,0,No,3,Yes,No,Fiber optic,Month-to-month,79.25,Yes,19.8125,237.75
Male,0,Yes,56,Yes,No,DSL,Two year,59.8,No,1.0491228070175438,3348.7999999999997
Female,0,No,13,Yes,Yes,Fiber optic,Month-to-month,84.6,Yes,6.042857142857143,1099.8
Female,0,Yes,58,Yes,Yes,Fiber optic,Month-to-month,93.4,Yes,1.5830508474576273,5417.200000000001
Female,0,Yes,42,Yes,Yes,Fiber optic,Month-to-month,94.2,Yes,2.1906976744186046,3956.4
Male,1,No,1,No,No,DSL,Month-to-month,25.05,Yes,12.525,25.05
Female,0,Yes,46,Yes,Yes,Fiber optic,Two year,99.65,No,2.120212765957447,4583.900000000001
Female,0,Yes,63,Yes,No,DSL,Two year,50.65,No,0.79140625,3190.95
Male,0,No,11,Yes,No,DSL,Month-to-month,60.9,No,5.075,669.9
Male,0,Yes,15,Yes,Yes,DSL,Month-to-month,59.65,No,3.728125,894.75
Male,0,No,72,No,No,DSL,Two year,64.7,No,0.8863013698630138,4658.400000000001
Female,0,No,29,No,No,DSL,Month-to-month,25.1,Yes,0.8366666666666667,727.9000000000001
Male,0,Yes,1,Yes,No,DSL,Month-to-month,48.95,Yes,24.475,48.95
Female,0,Yes,6,Yes,No,DSL,Month-to-month,54.85,No,7.835714285714286,329.1
Male,0,No,1,Yes,No,DSL,Month-to-month,45.3,Yes,22.65,45.3
Male,0,Yes,63,Yes,Yes,Fiber optic,One year,91.35,No,1.42734375,5755.049999999999
Male,0,No,2,Yes,No,Fiber optic,Month-to-month,85.85,Yes,28.616666666666664,171.7
Female,0,Yes,18,Yes,Yes,DSL,Two year,25.1,No,1.3210526315789475,451.8
Female,0,No,43,No,No,DSL,Month-to-month,34.0,No,0.7727272727272727,1462.0
Female,0,No,15,No,No,DSL,One year,45.9,No,2.86875,688.5
Male,0,Yes,10,Yes,Yes,Fiber optic,Month-to-month,95.2,Yes,8.654545454545454,952.0
Male,0,Yes,55,Yes,No,DSL,Two year,20.5,No,0.36607142857142855,1127.5
Male,0,Yes,49,Yes,Yes,Fiber optic,One year,100.6,Yes,2.012,4929.4
Male,0,Yes,6,Yes,No,DSL,Month-to-month,55.3,Yes,7.8999999999999995,331.79999999999995
Male,0,Yes,70,Yes,No,DSL,Two year,20.35,No,0.28661971830985916,1424.5
Male,1,No,2,Yes,Yes,Fiber optic,Month-to-month,74.85,Yes,24.95,149.7
Male,1,No,63,No,No,DSL,One year,36.1,No,0.5640625,2274.3
Female,0,No,25,Yes,No,DSL,Month-to-month,65.8,No,2.5307692307692307,1645.0
Female,1,No,18,Yes,No,DSL,One year,20.35,No,1.0710526315789475,366.3
Male,1,No,28,Yes,Yes,Fiber optic,Month-to-month,105.8,No,3.6482758620689655,2962.4
Female,1,No,53,Yes,No,Fiber optic,One year,96.75,No,1.7916666666666667,5127.75
Male,0,No,35,Yes,No,Fiber optic,One year,102.35,Yes,2.8430555555555554,3582.25
Male,0,No,1,No,No,DSL,Month-to-month,24.4,No,12.2,24.4
Male,0,No,70,Yes,Yes,Fiber optic,One year,115.65,Yes,1.6288732394366199,8095.5
Male,0,No,2,Yes,No,Fiber optic,Month-to-month,79.85,Yes,26.616666666666664,159.7
Female,0,No,26,Yes,No,DSL,Month-to-month,73.05,No,2.7055555555555553,1899.3
Female,0,No,34,Yes,No,DSL,One year,64.35,No,1.8385714285714283,2187.8999999999996
Female,0,Yes,19,Yes,No,DSL,Two year,20.5,No,1.025,389.5
Male,0,No,15,Yes,Yes,Fiber optic,Month-to-month,76.0,Yes,4.75,1140.0
Female,0,Yes,62,Yes,No,DSL,One year,54.75,No,0.8690476190476191,3394.5
Female,1,No,42,Yes,Yes,Fiber optic,Month-to-month,104.75,Yes,2.436046511627907,4399.5
Female,0,No,9,Yes,No,DSL,Month-to-month,74.65,Yes,7.465000000000001,671.85
Male,0,No,24,Yes,No,DSL,Month-to-month,51.15,No,2.046,1227.6
Male,1,No,68,No,No,DSL,Two year,41.95,No,0.6079710144927537,2852.6000000000004
Male,0,Yes,31,Yes,No,DSL,Month-to-month,54.35,No,1.6984375,1684.8500000000001
Female,0,No,1,Yes,No,DSL,Month-to-month,56.25,Yes,28.125,56.25
Male,0,No,21,Yes,Yes,Fiber optic,Month-to-month,106.1,Yes,4.822727272727272,2228.1
Female,0,No,63,Yes,No,Fiber optic,One year,96.0,No,1.5,6048.0
Female,1,No,2,Yes,No,Fiber optic,Month-to-month,79.75,Yes,26.583333333333332,159.5
Female,0,Yes,61,No,No,DSL,Two year,61.45,No,0.9911290322580646,3748.4500000000003
Female,0,No,1,Yes,No,Fiber optic,Month-to-month,68.65,Yes,34.325,68.65
Male,0,No,18,Yes,No,DSL,One year,19.65,No,1.0342105263157895,353.7
Female,0,Yes,6,Yes,No,DSL,One year,19.0,No,2.7142857142857144,114.0
Female,0,No,33,Yes,Yes,Fiber optic,Month-to-month,100.0,No,2.9411764705882355,3300.0
Male,0,No,16,Yes,No,DSL,Month-to-month,20.25,Yes,1.1911764705882353,324.0
Female,0,No,56,Yes,No,Fiber optic,Month-to-month,98.7,No,1.731578947368421,5527.2
Male,0,Yes,23,Yes,No,DSL,One year,19.8,No,0.8250000000000001,455.40000000000003
Male,0,No,9,Yes,No,Fiber optic,Month-to-month,73.8,No,7.38,664.1999999999999
Female,1,No,14,Yes,Yes,Fiber optic,Month-to-month,100.2,Yes,6.680000000000001,1402.8
Male,0,Yes,15,Yes,Yes,Fiber optic,Month-to-month,74.9,Yes,4.68125,1123.5
Male,0,No,5,Yes,No,DSL,Month-to-month,20.05,No,3.341666666666667,100.25
Male,0,No,61,Yes,Yes,Fiber optic,Month-to-month,106.2,No,1.7129032258064516,6478.2
Male,0,Yes,70,Yes,Yes,Fiber optic,Two year,116.55,No,1.6415492957746478,8158.5
Male,0,No,15,Yes,Yes,Fiber optic,Month-to-month,99.7,No,6.23125,1495.5
Male,0,Yes,8,Yes,No,DSL,Two year,19.7,No,2.1888888888888887,157.6
Female,0,Yes,8,Yes,No,DSL,Two year,19.5,No,2.1666666666666665,156.0
Female,0,No,4,No,No,DSL,Month-to-month,29.15,No,5.83,116.6
Female,0,No,34,Yes,No,DSL,One year,55.0,No,1.5714285714285714,1870.0
Male,0,No,68,Yes,Yes,DSL,Two year,90.8,No,1.3159420289855073,6174.4
Female,0,Yes,45,No,No,DSL,One year,51.0,No,1.108695652173913,2295.0
Female,1,No,9,Yes,Yes,Fiber optic,Month-to-month,90.1,No,9.01,810.9
Female,0,No,22,Yes,Yes,DSL,Month-to-month,59.05,No,2.567391304347826,1299.1
Female,0,No,2,Yes,No,DSL,Month-to-month,20.3,No,6.766666666666667,40.6
Male,0,No,70,Yes,Yes,DSL,Two year,72.95,No,1.0274647887323944,5106.5
Female,0,Yes,10,Yes,Yes,DSL,One year,73.55,No,6.6863636363636365,735.5
Male,0,No,72,Yes,Yes,DSL,Two year,84.3,No,1.154794520547945,6069.599999999999
Female,0,Yes,49,Yes,No,DSL,One year,78.0,No,1.56,3822.0
Female,1,No,54,Yes,Yes,DSL,One year,72.1,No,1.3109090909090908,3893.3999999999996
Female,0,No,71,Yes,Yes,Fiber optic,Two year,106.75,No,1.4826388888888888,7579.25
Female,0,No,22,Yes,No,DSL,One year,19.25,No,0.8369565217391305,423.5
Female,0,Yes,50,Yes,No,DSL,Two year,20.55,No,0.40294117647058825,1027.5
Female,0,Yes,43,Yes,No,DSL,One year,20.0,No,0.45454545454545453,860.0
Female,0,Yes,45,Yes,Yes,DSL,Two year,24.65,No,0.5358695652173913,1109.25
Male,1,No,64,Yes,Yes,Fiber optic,Month-to-month,103.5,No,1.5923076923076922,6624.0
Female,0,Yes,23,Yes,Yes,DSL,Two year,23.85,No,0.99375,548.5500000000001
Female,0,No,68,Yes,Yes,DSL,Two year,25.8,No,0.3739130434782609,1754.4
Female,0,No,1,Yes,No,Fiber optic,Month-to-month,70.85,Yes,35.425,70.85
Male,0,No,2,Yes,No,Fiber optic,Month-to-month,69.8,Yes,23.266666666666666,139.6
Male,0,No,26,Yes,No,DSL,One year,59.45,No,2.201851851851852,1545.7
Male,0,No,55,No,No,DSL,Month-to-month,54.55,Yes,0.9741071428571428,3000.25
Male,0,No,14,Yes,No,DSL,Month-to-month,20.05,No,1.3366666666666667,280.7
Male,0,No,71,Yes,No,DSL,Two year,82.55,No,1.1465277777777778,5861.05
Male,0,No,64,Yes,Yes,DSL,One year,81.25,No,1.25,5200.0
Female,0,No,7,Yes,No,DSL,Month-to-month,70.75,Yes,8.84375,495.25
Female,0,No,57,Yes,No,DSL,Two year,74.3,No,1.2810344827586206,4235.099999999999
Female,0,No,13,Yes,Yes,Fiber optic,Month-to-month,94.1,Yes,6.721428571428571,1223.3
Female,0,Yes,3,No,No,DSL,Month-to-month,29.7,Yes,7.425,89.1
Male,1,No,72,Yes,Yes,Fiber optic,Two year,109.7,No,1.5027397260273974,7898.400000000001
Female,0,Yes,40,Yes,Yes,Fiber optic,Month-to-month,96.35,No,2.3499999999999996,3854.0
Male,0,No,14,Yes,Yes,DSL,Month-to-month,66.6,No,4.4399999999999995,932.3999999999999
Male,0,Yes,2,Yes,No,DSL,Month-to-month,44.5,No,14.833333333333334,89.0
Male,1,No,66,Yes,Yes,Fiber optic,One year,110.9,Yes,1.655223880597015,7319.400000000001
Female,0,No,38,Yes,Yes,Fiber optic,Month-to-month,105.0,Yes,2.6923076923076925,3990.0
Male,0,Yes,1,No,No,DSL,Month-to-month,25.3,Yes,12.65,25.3
Male,0,No,22,Yes,No,DSL,One year,55.15,Yes,2.3978260869565218,1213.3
Male,0,No,1,Yes,No,DSL,Month-to-month,20.1,Yes,10.05,20.1
Male,0,No,5,Yes,No,Fiber optic,Month-to-month,80.1,No,13.35,400.5
Male,0,Yes,29,Yes,Yes,DSL,One year,69.05,No,2.3016666666666667,2002.4499999999998
Male,0,Yes,1,Yes,No,Fiber optic,Month-to-month,69.9,Yes,34.95,69.9
Female,0,No,3,Yes,No,DSL,Month-to-month,20.4,No,5.1,61.199999999999996
Male,0,Yes,71,Yes,No,DSL,Two year,19.7,No,0.2736111111111111,1398.7
Male,0,Yes,9,Yes,No,DSL,Month-to-month,50.1,No,5.01,450.90000000000003
Male,0,No,43,Yes,Yes,Fiber optic,Month-to-month,101.4,Yes,2.3045454545454547,4360.2
Female,0,No,48,Yes,Yes,DSL,One year,83.45,No,1.703061224489796,4005.6000000000004
Male,0,No,26,Yes,Yes,Fiber optic,Month-to-month,86.65,No,3.2092592592592593,2252.9
